"","date","Time.trap.pulled","Site","Sampler.s..names","Did.the.trap.fish.properly..Y.N.","Timer.start","Timer.end","X..Nights.Fished","Hours.Fished","Weather..S.PC.O.R.","Photo.taken..Y.N.","Notes","...13","Samples.processing","Subsample.","Metacarcinus.magistermegalopae","Metacarcinus.magisterinstar","...18","Cancer.productus","Metacarcinus.gracilis","Glebocarcinus.oregonensis","Lophopanopeus.bellus","Oregonia.gracilis","Hemigrapsus.sp.","Pugettia.sp.","Pinnixa.sp.","Fabia.sp.","...28","Surf.Smelt","Sand.Lance","Salmon","Gunnel","Sculpin","Flatfish","Pipefish","Amphipod","Isopod..Kelp","Isopod..Pill.Bug","Octopus","Polychaete","Shrimp","...42","Temperature..degrees.C.","Salinity..ppt.","Organization","totalCMagister","TotalDungenessCPUE","DungMegalopeCPUE","DungInstarCPUE"
"265",2019-04-20,"09:31:00","ANA","Volunteer","Y","20:00:00","06:30:00","2",21,"S","Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"266",2019-04-22,"09:44:00","ANA","Sarah Grossman Claire Cook","Y","20:00:00","06:30:00","2",21,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,386,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"267",2019-04-23,"09:15:00","ANA","Sarah Grossman Claire Cook","Y","20:00:00","06:00:00","1",10,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,59,0,0,0,0,0,NA,NA,NA,NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"268",2019-04-25,"08:45:00","ANA","Sarah Grossman Claire Cook","Y","20:00:00","06:00:00","2",20,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,10,0,0,0,0,0,NA,NA,NA,NA,"Present","Present","Present",NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"269",2019-04-27,"10:10:00","ANA","Volunteer","Y","20:00:00","06:00:00","2",20,"S","Yes",NA,NA,"Frozen","N",1,0,NA,0,0,0,110,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",1,0.05,0.05,0
"270",2019-04-29,"08:40:00","ANA","Claire Cook Sarah Grossman","Y","20:00:00","06:00:00","2",20,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,127,0,0,0,0,0,NA,NA,NA,NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"271",2019-04-30,"08:30:00","ANA","Julie Barber Claire Cook","Y","20:30:00","06:00:00","1",9.5,"S",NA,NA,NA,"Fresh","N",4,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present","Present","Present",NA,"Present","Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",4,0.421052631578947,0.421052631578947,0
"272",2019-05-02,"09:40:00","ANA","Sarah Grossman","Y","20:30:00","06:00:00","2",19,"O","Yes",NA,NA,"Fresh","N",1,0,NA,0,0,0,384,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",1,0.0526315789473684,0.0526315789473684,0
"273",2019-05-04,"08:10:00","ANA","Volunteer","Y","20:30:00","06:00:00","2",19,"S","No",NA,NA,"Frozen","N",39,2,NA,0,0,0,55,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",41,2.15789473684211,2.05263157894737,0.105263157894737
"274",2019-05-06,"14:30:00","ANA","Claire Cook","Y","20:30:00","06:00:00","2",19,"S",NA,NA,NA,"Fresh","N",52,28,NA,0,0,0,15,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,"Present",NA,"Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",80,4.21052631578947,2.73684210526316,1.47368421052632
"275",2019-05-08,"08:08:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","2",19,"O","Yes",NA,NA,"Fresh","N",30,10,NA,0,0,0,13,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,"Present","Present","Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",40,2.10526315789474,1.57894736842105,0.526315789473684
"276",2019-05-09,"09:15:00","ANA","Claire Cook Lindy Hunter","Y","20:30:00","06:00:00","1",9.5,"S",NA,NA,NA,"Fresh","N",16,0,NA,0,0,0,3,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,"Present","Present","Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",16,1.68421052631579,1.68421052631579,0
"277",2019-05-11,"10:06:00","ANA","Volunteer","Y","20:30:00","06:00:00","2",19,"S","Yes",NA,NA,"Frozen","N",11,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",11,0.578947368421053,0.578947368421053,0
"278",2019-05-13,"09:00:00","ANA","Claire Cook Lindy Hunter","Y","20:30:00","06:00:00","2",19,"PC",NA,NA,NA,"Fresh","N",1,0,NA,0,0,0,5,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",1,0.0526315789473684,0.0526315789473684,0
"279",2019-05-15,"09:20:00","ANA","Claire Cook","Y","20:30:00","05:30:00","2",18,"S",NA,NA,NA,"Fresh","N",1,0,NA,0,0,0,1,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",1,0.0555555555555556,0.0555555555555556,0
"280",2019-05-16,"08:00:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","05:30:00","1",9,"S","Yes",NA,NA,"Fresh","N",4,1,NA,0,0,0,5,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,"Present","Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",5,0.555555555555556,0.444444444444444,0.111111111111111
"281",2019-05-18,"09:09:00","ANA","Volunteer","Y","20:30:00","05:30:00","2",18,"S","Yes",NA,NA,"Frozen","N",1,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",1,0.0555555555555556,0.0555555555555556,0
"282",2019-05-20,"09:30:00","ANA","Sarah Grossman Julie Barber","Y","20:30:00","05:30:00","2",18,"R","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,"Present",NA,"Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"283",2019-05-21,"08:13:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","05:30:00","1",9,"R","Yes",NA,NA,"Fresh","N",1,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",1,0.111111111111111,0.111111111111111,0
"284",2019-05-23,"09:00:00","ANA","Claire Cook","Y","20:30:00","05:30:00","2",18,"S",NA,NA,NA,"Fresh","N",0,0,NA,1,0,0,2,0,0,0,3,0,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"285",2019-05-25,"09:05:00","ANA","Volunteer","Y","20:30:00","05:30:00","2",18,"S",NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"286",2019-05-27,"09:15:00","ANA","Sarah Grossman","Y","20:30:00","05:30:00","2",18,"S","Yes",NA,NA,"Fresh","N",0,1,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",1,0.0555555555555556,0,0.0555555555555556
"287",2019-05-29,"08:30:00","ANA","Claire Cook Sarah Grossman","Y","21:00:00","05:30:00","2",17,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"288",2019-05-30,"08:15:00","ANA","Claire Cook","Y","21:00:00","05:30:00","1",8.5,"O",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present","Present",NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"289",2019-06-01,"10:00:00","ANA","Volunteer","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Frozen","N",167,18,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",185,10.8823529411765,9.82352941176471,1.05882352941176
"290",2019-06-03,"08:14:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"PC","Yes",NA,NA,"Fresh","N",83,29,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",112,6.58823529411765,4.88235294117647,1.70588235294118
"291",2019-06-04,"08:40:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","1",8,"S","Yes",NA,NA,"Fresh","N",40,7,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present","Present",NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",47,5.875,5,0.875
"292",2019-06-05,"08:00:00","ANA","Claire Cook","Y","21:00:00","05:00:00","1",8,"O",NA,NA,NA,"Fresh","N",2,2,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",4,0.5,0.25,0.25
"293",2019-06-06,"12:30:00","ANA","Claire Cook","Y","21:00:00","05:00:00","1",8,"S",NA,NA,NA,"Fresh","N",5,0,NA,3,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",5,0.625,0.625,0
"294",2019-06-08,"08:05:00","ANA","Volunteer","Y","21:00:00","05:00:00","2",16,"S","No",NA,NA,"Frozen","N",8,0,NA,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",8,0.5,0.5,0
"295",2019-06-10,"08:35:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","2",16,"O",NA,NA,NA,"Fresh","N",4,2,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",6,0.375,0.25,0.125
"296",2019-06-11,"09:30:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","1",8,"S","Yes",NA,NA,"Fresh","N",2,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",2,0.25,0.25,0
"297",2019-06-13,"08:15:00","ANA","Sarah Grossman","Y","21:00:00","05:00:00","2",16,"S","Yes",NA,NA,"Fresh","N",10,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",11,0.6875,0.625,0.0625
"298",2019-06-15,"09:37:00","ANA","Volunteer","Y","21:00:00","05:00:00","2",16,"S","Yes",NA,NA,"Frozen","N",7,1,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",8,0.5,0.4375,0.0625
"299",2019-06-17,"09:00:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","2",16,"O","Yes",NA,NA,"Fresh","N",15,3,NA,46,0,0,0,0,0,2,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",18,1.125,0.9375,0.1875
"300",2019-06-19,"07:45:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","2",16,"O","Yes",NA,NA,"Fresh","N",12,2,NA,22,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",14,0.875,0.75,0.125
"301",2019-06-20,"09:15:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","1",8,"O","Yes",NA,NA,"Fresh","N",4,0,NA,31,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",4,0.5,0.5,0
"302",2019-06-22,"09:03:00","ANA","Volunteer","Y","21:00:00","05:00:00","2",16,"S","Yes",NA,NA,"Frozen","N",5,0,NA,48,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",5,0.3125,0.3125,0
"303",2019-06-24,"09:00:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","2",16,"S","Yes",NA,NA,"Fresh","N",6,0,NA,43,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",6,0.375,0.375,0
"304",2019-06-25,"07:45:00","ANA","Julie Barber Lindy Hunter","Y","21:00:00","05:00:00","1",8,"S","Yes",NA,NA,"Fresh","N",7,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,"SITC",7,0.875,0.875,0
"305",2019-06-27,"08:30:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","2",16,"R","Yes",NA,NA,"Fresh","N",23,1,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",24,1.5,1.4375,0.0625
"306",2019-06-29,"09:04:00","ANA","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",204,16,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",220,13.75,12.75,1
"307",2019-07-01,"08:30:00","ANA","Claire Cook Lindy Hunter","Y","21:00:00","05:00:00","2",16,"S",NA,NA,NA,"Fresh","N",1482,16,NA,354,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",1498,93.625,92.625,1
"308",2019-07-02,"15:55:00","ANA","Julie Barber Claire Cook","Y","21:00:00","05:30:00","1",8.5,"R",NA,NA,NA,"Fresh","N",1189,25,NA,226,0,0,0,0,0,6,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",1214,142.823529411765,139.882352941176,2.94117647058824
"309",2019-07-03,"08:00:00","ANA","Julie Barber Lindy Hunter","Y","21:00:00","05:30:00","1",8.5,"O","Yes",NA,NA,"Fresh","N",696,27,NA,164,0,0,0,0,0,7,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",723,85.0588235294118,81.8823529411765,3.17647058823529
"310",2019-07-05,"07:18:00","ANA","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",76,4,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",80,4.70588235294118,4.47058823529412,0.235294117647059
"311",2019-07-07,"08:06:00","ANA","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",68,13,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",81,4.76470588235294,4,0.764705882352941
"312",2019-07-09,"14:20:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"O","Yes",NA,NA,"Fresh","N",71,5,NA,6,0,12,0,0,0,1,0,0,NA,NA,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",76,4.47058823529412,4.17647058823529,0.294117647058824
"313",2019-07-11,"08:40:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"O","Yes",NA,NA,"Fresh","N",35,0,NA,1,0,2,0,0,0,45,1,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",35,2.05882352941176,2.05882352941176,0
"314",2019-07-13,"10:11:00","ANA","Volunteer","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Frozen","N",50,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",50,2.94117647058824,2.94117647058824,0
"315",2019-07-15,"09:50:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"O",NA,NA,NA,"Fresh","N",28,6,NA,0,0,5,0,0,2,15,0,0,NA,NA,"Present",NA,"Present",NA,NA,"Present",NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",34,2,1.64705882352941,0.352941176470588
"316",2019-07-17,"08:40:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"R",NA,NA,NA,"Fresh","N",31,2,NA,0,0,0,0,0,0,5,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",33,1.94117647058824,1.82352941176471,0.117647058823529
"317",2019-07-18,"08:15:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","1",8.5,"PC",NA,NA,NA,"Fresh","N",23,0,NA,0,0,0,0,0,0,6,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",23,2.70588235294118,2.70588235294118,0
"318",2019-07-20,"08:08:00","ANA","Volunteer","Y","21:00:00","05:30:00","2",17,NA,NA,NA,NA,"Frozen","N",7,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",7,0.411764705882353,0.411764705882353,0
"319",2019-07-22,"08:20:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Fresh","N",18,2,NA,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"Present",NA,NA,"Present","Present",NA,NA,NA,"SITC",20,1.17647058823529,1.05882352941176,0.117647058823529
"320",2019-07-23,"08:15:00","ANA","Claire Cook Volunteer","Y","21:00:00","05:30:00","1",8.5,"O",NA,NA,NA,"Fresh","N",21,0,NA,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present","Present","Present",NA,"Present",NA,NA,NA,NA,"SITC",21,2.47058823529412,2.47058823529412,0
"321",2019-07-25,"11:40:00","ANA","Claire Cook Lindy Hunter","Y","21:00:00","05:30:00","2",17,"S",NA,NA,NA,"Fresh","N",5,1,NA,0,0,0,0,0,0,4,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",6,0.352941176470588,0.294117647058824,0.0588235294117647
"322",2019-07-27,"08:25:00","ANA","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",10,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",10,0.588235294117647,0.588235294117647,0
"323",2019-07-29,"08:30:00","ANA","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Fresh","N",56,7,NA,0,0,0,0,0,5,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",63,3.70588235294118,3.29411764705882,0.411764705882353
"324",2019-07-30,"07:00:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","1",9.5,"PC",NA,NA,NA,"Fresh","N",163,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",163,17.1578947368421,17.1578947368421,0
"325",2019-08-01,"09:30:00","ANA","Claire Cook","Y","20:30:00","06:00:00","2",19,"S",NA,NA,NA,"Fresh","N",35,5,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",40,2.10526315789474,1.84210526315789,0.263157894736842
"326",2019-08-03,"09:08:00","ANA","Volunteer","Y","20:30:00","06:00:00","2",19,NA,NA,NA,NA,"Frozen","N",24,3,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",27,1.42105263157895,1.26315789473684,0.157894736842105
"327",2019-08-05,"08:10:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","2",19,"S",NA,NA,NA,"Fresh","N",10,7,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",17,0.894736842105263,0.526315789473684,0.368421052631579
"328",2019-08-07,"09:00:00","ANA","Claire Cook","Y","20:30:00","06:00:00","2",19,"O",NA,NA,NA,"Fresh","N",3,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,"SITC",3,0.157894736842105,0.157894736842105,0
"329",2019-08-08,"09:15:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","1",9.5,"O",NA,NA,NA,"Fresh","N",4,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",4,0.421052631578947,0.421052631578947,0
"330",2019-08-10,"09:50:00","ANA","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"331",2019-08-12,"08:45:00","ANA","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","2",19,"PC","Yes",NA,NA,"Fresh","N",2,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"Present","Present",NA,"Present","Present",NA,NA,NA,"SITC",2,0.105263157894737,0.105263157894737,0
"332",2019-08-13,"07:10:00","ANA","Claire Cook Sarah Grossman","Y","20:30:00","06:00:00","1",9.5,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"333",2019-08-15,"09:15:00","ANA","Lindy Hunter","Y","20:30:00","06:00:00","2",19,"PC",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"334",2019-08-17,"09:08:00","ANA","Volunteer","Y","20:30:00","06:00:00","2",19,NA,NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"335",2019-08-19,"09:00:00","ANA","Claire Cook","Y","20:30:00","06:00:00","2",19,"O",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"336",2019-08-21,"11:20:00","ANA","Lindy Hunter","Y","20:00:00","06:30:00","2",21,"PC",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"337",2019-08-22,"09:00:00","ANA","Sarah Grossman","Y","20:00:00","06:30:00","1",10.5,"S",NA,NA,NA,"Fresh","N",1,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",1,0.0952380952380952,0.0952380952380952,0
"338",2019-08-24,"08:38:00","ANA","Volunteer","Y","20:00:00","06:30:00","2",21,NA,"Yes",NA,NA,"Frozen","N",2,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",2,0.0952380952380952,0.0952380952380952,0
"339",2019-08-26,"08:30:00","ANA","Claire Cook Volunteer","Y","20:00:00","06:30:00","2",21,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"340",2019-08-27,"06:10:00","ANA","Sarah Grossman Claire Cook","Y","20:00:00","06:30:00","1",10.5,"S","Yes",NA,NA,"Fresh","N",1,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",1,0.0952380952380952,0.0952380952380952,0
"341",2019-08-29,"12:05:00","ANA","Lindy Hunter","Y","20:00:00","06:30:00","2",21,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"342",2019-08-31,"09:05:00","ANA","Volunteer","Y","20:00:00","06:30:00","2",21,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
